Username,Message,Timestamp
@LadduGopal1105,yes sir,2026-07-15 17:31:42
@FocusCornerstudywithme,hello sir,2026-07-15 17:31:42
@SaritaHembrom-fu2lo,,2026-07-15 17:31:42
@navjotghumanofficial,i think Viral Maths apna 2026 ka complete premium batch sabhi students ke liye free announce karenge ,2026-07-15 17:31:42
@rajking4046,okay ,2026-07-15 17:31:42
@AshokJangid-j6d,muje lagta hai sir kuch practice ke liye launch karne wale hai or kuch free books dene wale hai i think ye koi website bhi ho sakti hai ,2026-07-15 17:31:42
@sintusharma2871,I think aap dono milkar padhane wale ho,2026-07-15 17:31:42
@suhanisrivastava2682,I think mam aur sir titan legacy mein discount denge plzz sir kara dijeye mujhe bhi lena hai batch plzzz,2026-07-15 17:31:42
@OBJECT-reveals,suiiiiiiiiiiiiiiiiiiiiiiiiiiiii,2026-07-15 17:31:42
@OBJECT-reveals,suiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,2026-07-15 17:31:42
@OBJECT-reveals,suiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,2026-07-15 17:31:42
@dasiraghuram6577,@ViralMaths_Official MAY BE APP LAUNCH OR FREE BOOK?,2026-07-15 17:31:42
@AnjaliKushwaha-v5g,,2026-07-15 17:31:42
@RiyaSharma-rh5mv,Hello sir,2026-07-15 17:31:42
@RiyaSharma-rh5mv,Radhe radhe ,2026-07-15 17:31:42
@RiyaSharma-rh5mv,sir,2026-07-15 17:31:42
@RiyaSharma-rh5mv,,2026-07-15 17:31:42
@RiyaSharma-rh5mv,yes sir bilkul ready h,2026-07-15 17:31:42
@RiyaSharma-rh5mv,jiii sir,2026-07-15 17:31:42
@sinkalpal7112,good morning in advance sir. ..,2026-07-15 17:35:23
@SandipMandal-t2s,free foundation batch,2026-07-15 17:53:09
@indranathde9155,sir ji abhi se wait kar raha hu,2026-07-15 18:01:12
@prachi_64,good morning sir,2026-07-15 18:33:33
@prachi_64,good morning mam,2026-07-15 18:33:38
@kaju16-f5y,Sir chaiye es saal selection chaiye hu chaiye,2026-07-15 18:35:53
@DhavalJogal-z8i,free Titan legacy ,2026-07-15 18:47:51
@TechEr14,RAM - RAM  BHAI BHAI SAARYANE !!! RAM - RAM  BHAI BHAI SAARYANE !!! RAM - RAM  BHAI BHAI SAARYANE !!! RAM - RAM  BHAI BHAI SAARYANE !!! RAM - RAM  BHAI BHAI SAARYANE !!!,2026-07-15 18:55:49
@TechEr14,27 JULY WAITING FOR UR BIRTHDAY GURUJI !!!,2026-07-15 18:55:54
@TechEr14,ॐ कृष्णाय वासुदेवाय हरये परमात्मने ॥ प्रणतः क्लेशनाशाय गोविंदाय नमो नमः ॥,2026-07-15 18:55:59
@TechEr14,ॐ नमो हनुमते रुद्रावताराय सर्वशत्रुसंहारणाय सर्वरोग हराय सर्ववशीकरणाय रामदूताय स्वाहा ॥,2026-07-15 18:56:04
@TechEr14,GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  GOOD MORNING GURUJI  ,2026-07-15 18:56:09
@TechEr14,"SELECTION  उन्हें नहीं मिलता जिनको SELECTION चाहिए होता है, SELECTION उन्हें मिलता है जिन्हें SELECTION चाहिए ही चाहिए होता है।",2026-07-15 18:56:14
@Mituroy_18,avi sone ja rhi hu (2:00am) lekin fir v kal 6 baje aungi q ki sir ne bola ha important hai ,2026-07-15 20:30:03
@rachitsingh5345,3:30 hrs left excited ,2026-07-15 23:31:57
@rachitsingh5345,abhi 2:30 am ho raha h too excited for the,2026-07-15 23:31:57
@rachitsingh5345,surprise,2026-07-15 23:31:57
@FM_Facts_Memes,yuup,2026-07-15 23:31:57
@FM_Facts_Memes,jaldi bhi uthna hai na,2026-07-15 23:31:57
@FM_Facts_Memes,it's 2:50,2026-07-15 23:31:57
@rajneeshsavita891,hello sir I am very excited for today session,2026-07-15 23:31:57
@sci-figuy3541,"Zyada se zyada... free mock test, live class, doubt session... selection pe gifs honge, pyq with solutions... aur kya hi hoga... to sir upi id bhej du??",2026-07-15 23:32:17
@21A84sharmaAnju,Good morning sir. wating ....nd very excited...,2026-07-15 23:32:33
@21A84sharmaAnju,I think sir provide kryngy ak esa app jo banking exam sy related hr content provide kryga jo sir or mam ka khud ka hoga ...or free off cost hoga,2026-07-15 23:34:52
@SurendarEasam,Good morning sir,2026-07-15 23:34:57
@DikshaBhatt-k6j,kya hoga yr aisa,2026-07-15 23:42:03
@sci-figuy3541,app nahi hoga anuj itna sure hai,2026-07-15 23:43:56
@sona_studyYT,gd morning y,2026-07-15 23:45:35
@sona_studyYT,gd morning sir ,2026-07-15 23:46:00
@DikshaBhatt-k6j,pura ka pura batch free of cost ,2026-07-15 23:46:47
@DikshaBhatt-k6j,sir ne confusion creat kr diya phli bar har bar sir ki vjh se confusion dur hota tha aaj sir ki vjh se confusion ho rha hai kya hoga sir kuchh hint to de dijiye,2026-07-15 23:49:47
@DikshaBhatt-k6j,39 minutes ,2026-07-15 23:50:39
@SakshiSingh-vo5ks,good morning sir j ijijijiji,2026-07-15 23:51:25
@SakshiSingh-vo5ks,,2026-07-15 23:54:46
@harrycba07,good morning,2026-07-15 23:55:48
@GaganChitodiya,SBI Po ki preparation kon kon kar Raha hai,2026-07-15 23:56:03
@harrycba07,,2026-07-15 23:56:08
@GaganChitodiya,,2026-07-15 23:56:29
@amitprakash268,good morning sir ma'am ,2026-07-15 23:58:32
@ShaliniKumari-l4x,good morning sir ,2026-07-15 23:58:54
@AkashDas-vs6ht,Gdm sabhik ko,2026-07-16 00:00:01
@AkashDas-vs6ht,HAPPY RATH YATRA TO EVERYONE,2026-07-16 00:00:48
@Vishalmeena1423,"sir, ka koi application hoga usme free movk test honge sayad",2026-07-16 00:00:54
@harrycba07,RADHE RADHE,2026-07-16 00:02:06
@Rksahu-od9qf,good morning sir,2026-07-16 00:02:11
@Vishalmeena1423,sir ka koi application hoga jisme free mock test homge or jitni der class chlegi utni der free me mock diye jayenge,2026-07-16 00:02:26
@Rksahu-od9qf,mai to IBPS PO vala hu,2026-07-16 00:02:41
@KomalKumawat-y5b,ha application hoga syd,2026-07-16 00:03:54
@KomalKumawat-y5b,@vishal meena aap kaha se h,2026-07-16 00:04:25
@sandipansaha111,Good morning sir,2026-07-16 00:04:30
@rohinihosamani4765,Good morning sir,2026-07-16 00:04:40
@KomalKumawat-y5b,are you from rj,2026-07-16 00:04:45
@viveksharmastp,Good morning,2026-07-16 00:04:45
@simran_7i,good morning sir,2026-07-16 00:04:50
@Archana132_________k5,good morning everyone,2026-07-16 00:04:57
@rohinihosamani4765,no,2026-07-16 00:05:02
@harrycba07,good morning sir,2026-07-16 00:05:02
@Archana132_________k5,Radhe Radhe ,2026-07-16 00:05:07
@sandipansaha111,,2026-07-16 00:05:22
@KomalKumawat-y5b,anyone form sikar,2026-07-16 00:05:27
@viveksharmastp,revision sheet ki pdf hogi,2026-07-16 00:05:47
@KomalKumawat-y5b,jay shree shyam,2026-07-16 00:06:24
@viveksharmastp,Jai Shree Shyam baba,2026-07-16 00:07:07
@Saralchemistry77,radhe radhe sir,2026-07-16 00:07:32
@sintusharma2871,Radhe radhe sir,2026-07-16 00:08:04
